text,intent
How many degrees is it going to be,Get Weather.
What is the hottest state,Unsupported Weather.
What will tomorrow's weather be like,Get Weather.
Are we under a tornado warning,Get Weather.
will the beach be pleasant,Get Weather.
Will it be nice or rainy this weekend,Get Weather.
any rain expected around 10am at the park,Get Weather.
What's the average yearly high temperature in Las Vegas,Unsupported Weather.
What's the best time of year to go to beach,Unsupported Weather.
What time is sunrise,Get Sunrise.
what is the temperature going be this evening,Get Weather.
whats the low tonight,Get Weather.
What is the current humidity in Youngstown Ohio,Get Weather.
Is it going to rain everyday this week,Get Weather.
How many hurricanes are predicted for this season,Unsupported Weather.
What is average temperature for July,Get Weather.
Height of waves this afternoon,Unsupported Weather.
what is the temp in Japan November timing,Get Weather.
Local wind speeds,Get Weather.
Is there a heat advisory today,Get Weather.
When is the rain going to stop,Get Weather.
What is the warmest state in the U.S,Unsupported Weather.
what time is sunset in New York,Get Sunset.
Has it been raining a lot this summer in NYC,Get Weather.
What is the weather going to be like,Get Weather.
When will we have our first snow of the season,Get Weather.
Where is Hurricane Gloria right now,Unsupported Weather.
whats the beach weather like today,Get Weather.
Are there any storm warnings right now,Get Weather.
Does it ever snow in Australia,Unsupported Weather.
Is the pollen count high today,Unsupported Weather.
What is the annual rainfall in Virginia,Get Weather.
Will the rain end by tomorrow night,Get Weather.
Today's temps please,Get Weather.
What will the temperature be tomorrow morning,Get Weather.
how cold did it get last night,Get Weather.
"How warm is it in Pottstown, PA today",Get Weather.
Is there a flash flood warning today,Get Weather.
Which counties are in danger of tornado's,Unsupported Weather.
what are the pollen levels like today,Unsupported Weather.
Hold cold is it supposed to get next week,Get Weather.
Does it snow in Hawaii,Get Weather.
How much snow did we get,Get Weather.
Tomorrow's weather forecast please,Get Weather.
Which day of the week at the least chance of storms,Get Weather.
First frost prediction,Get Weather.
is it going to rain all weekend,Get Weather.
what do i do if it's lightning outside,Unsupported Weather.
what is the average high temperature in Alaska for the month of October,Get Weather.
What's the hottest day in recorded history here,Unsupported Weather.
what is the longest it has gone without raining,Unsupported Weather.
Can I expect rain next Friday,Get Weather.
What city in the US has the best weather all year round,Get Weather.
What is the current temp outside,Get Weather.
what was the last hurricane,Unsupported Weather.
are there high winds today,Get Weather.
What is the pollen level,Get Weather.
Is it supposed to rain this week,Get Weather.
How long will the snow storm last,Get Weather.
difference in cumulus and cirrus clouds,Unsupported Weather.
Can you tell me the temperature for today,Get Weather.
when is sunrise in houston,Get Sunrise.
when is monsoon season,Get Weather.
How much rain do we get in November,Get Weather.
Are there any flash flood warnings for today,Get Weather.
"What was the lowest temperature in Rochester, NY last March",Unsupported Weather.
What will the wind speeds be at Golden Gate Bridge this afternoon,Get Weather.
what is the current temperature,Get Weather.
What is the hottest temperature it will be this weekend,Get Weather.
What is the status of the tornado warning,Unsupported Weather.
what is the record low in toledo,Get Weather.
What was the rain totals from yesterday,Get Weather.
At this time of the year how is the skiing weather in Colorado Springs,Unsupported Weather.
what is the temperature right now outside,Get Weather.
What is the average temperature in San Diego during the winter,Unsupported Weather.
What day is hurricane supposed to happen,Get Weather.
how does the weather look for this afternoon,Get Weather.
What is the weather mans name,Unsupported Weather.
is there any flood warning,Get Weather.
What is the high temperature for the day,Get Weather.
Is there flood warning in Louisiana today,Get Weather.
What is today's high,Get Weather.
What will the weather be this Thursday in the evening,Get Weather.
How cold is it going to be tonight,Get Weather.
What time is sunrise tomorrow,Get Sunrise.
How cold does Alaska get in October,Unsupported Weather.
What is the wind chill factor right now,Get Weather.
During which season are there more likely to be tornadoes,Get Weather.
what the weather like today,Get Weather.
What is the hottest it's ever gotten in New Orleans,Unsupported Weather.
Is it going to be hot tonight,Get Weather.
What is the hottest part of the today,Unsupported Weather.
High and low temps please,Get Weather.
How many degrees is it,Get Weather.
What's the weather going to be this weekend in Miami,Get Weather.
what time is the sunset tonight,Get Sunset.
how many inches of snow fell this weekend,Get Weather.
Are there any hurricanes in the Gulf of Mexico,Get Weather.
How hot is it out,Get Weather.
when is the cold weather coming,Get Weather.
What time will the sunrise tomorrow,Get Sunrise.
give me the weather for aruba for the next month,Get Weather.
how far down is the snow around here,Unsupported Weather.
what time is the sun rise today,Get Sunrise.
what is the humidity level today,Get Weather.
What will the temperature be tomorrow morning,Get Weather.
What is the world record tempurature for today,Get Weather.
Is it going to rain in Fort Lauderdale on Sunday,Get Weather.
Did it rain yesterday,Get Weather.
What is the temperature at the Equator right now,Get Weather.
what are next weeks temperatures going to be,Get Weather.
what time does sunrise in new york tomorrow,Get Sunrise.
Is it foggy this morning,Get Weather.
How much rainfall was there yesterday,Get Weather.
what is the weather like in the Catskills this week,Get Weather.
How large were the hail stones last night,Get Weather.
What was the coldest day this year,Unsupported Weather.
What day is the best day to drive with the least snow,Unsupported Weather.
temperature now,Get Weather.
Will it be sunny this afternoon,Get Weather.
Will there be rain at 5pm this evening,Get Weather.
Is it going to rain this afternoon,Get Weather.
How low do temperatures drop in Joshua Tree at night this time of year,Unsupported Weather.
Any bad storms in the forecast,Get Weather.
what are the rain chances today,Get Weather.
is it foggy in san francisco tomorrow morning,Get Weather.
Will it be super cold tonight,Get Weather.
what is todays high,Get Weather.
How much snow did New York get,Get Weather.
is there a flash flood warning in effect,Get Weather.
when is tornado season over,Get Weather.
How much snow does Seattle get in January on average,Unsupported Weather.
how thick was the snow last January,Unsupported Weather.
What's next week's weather like,Get Weather.
can I go snowboarding this week,Get Weather.
are any walking trails flooded,Get Weather.
Did it snow in New York in February of last year,Unsupported Weather.
Is it a beach day,Get Weather.
what is the temperature like at the beach today,Get Weather.
should i expect rain tonight,Get Weather.
where is the coldest place in the world right now,Unsupported Weather.
What time was sunset this evening,Get Sunset.
should i wear a sweater tonight,Get Weather.
What is the current wind direction where I am,Get Weather.
Is this a good day to go to Huntington Beach,Get Weather.
what's the highest temperature recorded this year,Unsupported Weather.
which state has the hottest weather,Unsupported Weather.
What kind of clothes do I need to pack for next week based on the forecast,Unsupported Weather.
what are the current hurricane conditions,Get Weather.
what's the weather going to be like in kauai for our trip,Get Weather.
what is humidity,Unsupported Weather.
what is the hottest projected temperature for las vegas this summer,Get Weather.
What is the weekend forecast for Phoenix,Get Weather.
what is typical winter weather in San Diego,Get Weather.
Weather in South America in November,Get Weather.
Are there any storm warnings in my area,Get Weather.
What is the weather like today,Get Weather.
Jacket or sweater,Unsupported Weather.
What was the coldest day last week,Get Weather.
Is adam a tropical depression,Unsupported Weather.
When will I see a tornado,Unsupported Weather.
Is an umbrella appropriate for today,Get Weather.
Is it really always sunny in Philadelphia,Get Weather.
Is Store A open with this weather,Unsupported Weather.
what's the surf report,Unsupported Weather.
what was the temp this time last year,Get Weather.
What time is Sunset tonight,Get Sunset.
When was the last day it rained,Unsupported Weather.
What time is the sun setting tonight in the Outer Banks,Get Sunset.
What is the chance of rain tomorrow evening,Get Weather.
Should I bring an umbrella to work,Get Weather.
"What is the average temperature for this month in Buffalo, NY",Get Weather.
Any storm on the radar,Get Weather.
Is it going to rain in Overlin Park today,Get Weather.
Current weather,Get Weather.
any cities over 100 degrees,Get Weather.
What is the average temperature in Africa,Get Weather.
Can you tell me if there is severe weather in the area,Get Weather.
what will the weather be like in the morning,Get Weather.
Does it ever rain in Dubai,Unsupported Weather.
Forecast for this week,Get Weather.
What will the weather be like at this location tomorrow at 9AM,Get Weather.
What day will the temperature be in the 80's,Get Weather.
How many inches of snow is Detroit expecting today,Get Weather.
what's next weeks weather,Get Weather.
Would I be able to wear shorts today,Get Weather.
What is the forecast for two weeks from now,Get Weather.
Do I need an umbrella tomorrow,Get Weather.
What time does the sunset in august,Get Sunset.
what will be the temperature tomorrow at 6 am,Get Weather.
what is the forecast for the weekend,Get Weather.
Give me the hourly temperature for Valley Stream NY,Get Weather.
Will there be winds and thunderstorms today,Get Weather.
What is the average high in Hawaii in December,Get Weather.
How hot does it get in Tempe Arizona at this time of the year,Unsupported Weather.
How how is it going to be tomorrow afternoon,Unsupported Weather.
What time is the sunrise in Oklahoma,Get Sunrise.
Can I go outside and tan,Get Weather.
