,text,intent
8545,Award Blood tables 2 points,Rate Book.
8546,Rate the current novel a two,Rate Book.
8547,"rate the book Magic: History, Theory and Practice five stars",Rate Book.
8548,rate Cock and Bull 5 of 6 points,Rate Book.
8549,rate the current chronicle 0 of 6 stars,Rate Book.
8550,Rate the current album 2 stars,Rate Book.
8551,Give the current essay five points / 6 .,Rate Book.
8552,Rate Cold Light 5 out of 6 points .,Rate Book.
8553,Rate The White Body of Evening one of 6,Rate Book.
8554,Rate The Autobiography of Alice B. Toklas 1 out of 6 stars,Rate Book.
8555,A rating of four out of 6 goes to Memory in Death,Rate Book.
8556,rate the book English Grammar In Use a five,Rate Book.
8557,I rate Cold Tom four points and a best value of 6,Rate Book.
8558,Rate The Crocus List five out of 6,Rate Book.
8559,the next novel is 4 stars,Rate Book.
8560,Give the current saga three stars,Rate Book.
8561,Rate Tropic of Capricorn two stars,Rate Book.
8562,Give The Lost Princess 3 stars .,Rate Book.
8563,I give 4 of 6 stars for the saga A Severe Mercy,Rate Book.
8564,Rate The Mills of The Kavanaughs series a one,Rate Book.
8565,Rate The Reader is Warned four out of 6 points,Rate Book.
8566,Give 3 / 6 stars to The Simon & Schuster Encyclopedia of Dinosaurs and Prehistoric Creatures,Rate Book.
8567,Give A Human Being Died That Night 3 stars,Rate Book.
8568,Rate The Ultimate Revelations saga four,Rate Book.
8569,I give zero points to this chronicle,Rate Book.
8570,Rate The Honourable Jim a three,Rate Book.
8571,rate the current novel two points out of 6,Rate Book.
8572,Rate this essay two stars,Rate Book.
8573,For the book The Sting of the Scorpion I give three of a possiable 6 rating,Rate Book.
8574,Rate this chronicle 0,Rate Book.
8575,rate The White Goddess 2 of 6,Rate Book.
8576,Rate the current textbook four out of 6,Rate Book.
8577,Rate this chronicle a 4,Rate Book.
8578,Rate this novel a five out of 6,Rate Book.
8579,Rate my current album 3 stars,Rate Book.
8580,Rate Notes from the Internet Apocalypse four of 6 stars,Rate Book.
8581,this horrible textbook deserves a 0 rating,Rate Book.
8582,give four out of 6 points to this essay,Rate Book.
8583,Add rating of 5 to this novel,Rate Book.
8584,give The Search for the Snow Leopard a rating of zero of 6 stars,Rate Book.
8585,I am rating this book called Nuclear War Survival Skills zero stars,Rate Book.
8586,rate this novel zero out of 6,Rate Book.
8587,give one out of 6 stars to Free Market Fairness,Rate Book.
8588,rate Animals of the Bible one of 6 points,Rate Book.
8589,I want to give this album 4 stars,Rate Book.
8590,I give The Lady Decides a rating value of 4 and a best rating of 6,Rate Book.
8591,rate this current essay 4 out of 6 stars,Rate Book.
8592,Give The Turning Point a 0 out of 6 .,Rate Book.
8593,I give this novel a 0 out of 6 rating,Rate Book.
8594,rate Shockscape five stars,Rate Book.
8595,I want to give The Unpleasantness at the Bellona Club 5 points,Rate Book.
8596,Rate A Handful of Darkness a value of 3,Rate Book.
8597,Give The Decoration of Houses 1 of 6,Rate Book.
8598,Give this book a rating of four out of 6 .,Rate Book.
8599,give the following essay one stars,Rate Book.
8600,give Under the Sign of Saturn a four out of 6,Rate Book.
8601,Rate The Summer King saga a 1 stars,Rate Book.
8602,give one point to Compendium of Analytical Nomenclature,Rate Book.
8603,Rate the current saga a five,Rate Book.
8604,Rate the current album a five out of 6,Rate Book.
8605,Rate the current album a four,Rate Book.
8606,This current album would get 6 stars or a rating value of 1,Rate Book.
8607,"rate the book A Girl, a Man, and a River a five",Rate Book.
8608,Rate Voyage in the Dark 3 of 6,Rate Book.
8609,I give Nothing Lasts Forever 5 out of 6 points .,Rate Book.
8610,I'd like to rate the book White Dawns at zero of 6 stars .,Rate Book.
8611,find a saga with 0 rating called Poems for Midnight,Rate Book.
8612,I would rate Coming Through Slaughter a four out of 6 .,Rate Book.
8613,give 3 out of 6 series of The Africa House,Rate Book.
8614,Rate this essay 4 of 6 stars,Rate Book.
8615,give The God Machine two of 6 points,Rate Book.
8616,This chronicle is rated 4 points better than previous,Rate Book.
8617,"I liked Ports of Call , I'd give it a 5 out of 6 .",Rate Book.
8618,rate Pastwatch: The Redemption of Christopher Columbus chronicle zero points,Rate Book.
8619,Give The Toynbee Convector four of 6,Rate Book.
8620,Rate this textbook 2 stars out of 6,Rate Book.
8621,rate this textbook four stars,Rate Book.
8622,Rate Nothing Lasts Forever a value of 3,Rate Book.
8623,Rate The Vanishing Thieves 4 out of 6,Rate Book.
8624,rate this current novel 1 stars,Rate Book.
8625,I am giving the current novel a four out of 6 rating.,Rate Book.
8626,I want to give The Cat Who Walks Through Walls a 1,Rate Book.
8627,Give the current album on my playlist a rating of three .,Rate Book.
8628,Rate The Grisly Wife three points out of 6,Rate Book.
8629,I give this current textbook a rating value of 1 and a best rating of 6,Rate Book.
8630,Give Twas the Night Before Christmas 0 points out of 6 .,Rate Book.
8631,I'd give The Hundred Thousand Kingdoms a three of 6,Rate Book.
8632,rate the book series Sons of Destiny a five,Rate Book.
8633,Rate this book four stars out of 6,Rate Book.
8634,rate the current essay a three,Rate Book.
8635,I would rate this chronicle a value of 1 and a best rating of 6,Rate Book.
8636,rate this book saga 3 out of 6 stars,Rate Book.
8637,I am giving the book titled The Masters of Solitude a rating of two out of 6,Rate Book.
8638,give 5 out of 6 to this album,Rate Book.
8639,rate the current essay a three,Rate Book.
8640,rate this series two of 6,Rate Book.
8641,Give 2 points to Khaled: A Tale of Arabia,Rate Book.
8642,I give the next essay 4 out of 6 points .,Rate Book.
8643,Rate this album a one .,Rate Book.
8644,I give Jonathan Livingston le goéland 2 of 6 points,Rate Book.
8645,one stars for the following album,Rate Book.
8646,"this album is hot trash, it's totally zero stars .",Rate Book.
8647,Rate the current textbook 4 out of 6 points,Rate Book.
8648,give 4 out of 6 stars to current chronicle,Rate Book.
8649,rate this novel a two,Rate Book.
8650,give The Rosales Saga 2 of 6,Rate Book.
8651,I rate Shadow of Suribachi at five stars .,Rate Book.
8652,Rate this textbook 2 points .,Rate Book.
8653,give 2 out of 6 stars to current chronicle,Rate Book.
8654,Rate the current essay 5 of 6,Rate Book.
8655,4 stars out of 6 is the rating for Fires of Azeroth,Rate Book.
8656,rate the current album 5 out of 6 points,Rate Book.
8657,I want to give the saga In Praise of the Stepmother 2 out of 6 points,Rate Book.
8658,I want to give this book three out of 6 stars,Rate Book.
8659,give The Council of Dads 1 out of 6 stars,Rate Book.
8660,"4 points for Four Upbuilding Discourses, 1844",Rate Book.
8661,rate The Key Word and Other Mysteries 4 of 6,Rate Book.
8662,this is rated 5 out of 6 for an essay,Rate Book.
8663,The Private Patient gets a rating of 5,Rate Book.
8664,"The chronicle of The Emperor Wears No Clothes was too naive and simple, I'd give it 1 out of 6 stars .",Rate Book.
8665,Give the current book a one out of 6 .,Rate Book.
8666,I am giving this current book album 0 out of 6 stars,Rate Book.
8667,I give 1 stars out of 6 to this current series .,Rate Book.
8668,Give this essay one star out of 6,Rate Book.
8669,Rate The Crossroads 4 of 6 stars,Rate Book.
8670,Give Beauty Is in the Street three out of 6 stars,Rate Book.
8671,I rate this textbook 0,Rate Book.
8672,Rate The Abyss of Wonders 4 out of 6 .,Rate Book.
8673,For this book I rate four points,Rate Book.
8674,rate this current textbook 0 points,Rate Book.
8675,this novel should get zero points for how intrepid it is.,Rate Book.
8676,I would give Political Man zero stars,Rate Book.
8677,Rate the current essay a 1,Rate Book.
8678,The book The Chymical Wedding is only worth 3 points .,Rate Book.
8679,Give four points to Leven Thumps and the Gateway to Foo,Rate Book.
8680,Rate this chronicle a 3,Rate Book.
8681,this saga deserves a score of four,Rate Book.
8682,this chronicle rates a one for First Contact ?,Rate Book.
8683,put a rating on this book of three,Rate Book.
8684,Rate this album zero stars,Rate Book.
8685,give two out of 6 points to current textbook,Rate Book.
8686,Rate this essay a 3,Rate Book.
8687,For the saga Leaves from the Inn of the Last Home I give the rating of 1,Rate Book.
8688,Rate this essay 4 out of 6 stars,Rate Book.
8689,I give The Penalty three stars,Rate Book.
8690,I give the current textbook 0 of 6 points,Rate Book.
8691,rate the chronicle following a 4,Rate Book.
8692,rate the chronicle Ten from Tomorrow a 2,Rate Book.
8693,I rate Vivian Grey three .,Rate Book.
8694,rate this book series zero out of 6 points,Rate Book.
8695,Rate this album three out of 6,Rate Book.
8696,put four rating on The Raging Quiet,Rate Book.
8697,rate Beaver Towers five out of 6 stars,Rate Book.
8698,The current album deserves 0 stars,Rate Book.
8699,Rate the current novel 3 points .,Rate Book.
8700,rate this book 1 out of 6,Rate Book.
8701,Rate And No More Shall We Part chronicle 4,Rate Book.
8702,the stars total 6 but Journey Under the Midnight Sun gets a four,Rate Book.
8703,give 4 stars to this essay,Rate Book.
8704,give 3 out of 6 points to current novel,Rate Book.
8705,Rate The Hollow Man 5 points,Rate Book.
8706,give 5 out of 6 points to Racing the Rain,Rate Book.
8707,The Bone Season is worth at least three points,Rate Book.
8708,rate this album 1,Rate Book.
8709,Rate the current album 4 of 6 stars,Rate Book.
8710,give a 1 to A Thousand Lies,Rate Book.
8711,Rate the current book three out of 6 .,Rate Book.
8712,Give two stars to Scribblings,Rate Book.
8713,give 0 out of 6 points to this album,Rate Book.
8714,"Give Enemies, A Love Story 4 points out of 6",Rate Book.
8715,give four out of 6 rating to The Cattle King,Rate Book.
8716,I want to give the following essay five points out of 6,Rate Book.
8717,rate this saga 0 out of 6,Rate Book.
8718,Rate my current novel one stars,Rate Book.
8719,Rate Religion and Dharma saga 1 points,Rate Book.
8720,I give the current essay a two,Rate Book.
8721,Rate this textbook four of 6,Rate Book.
8722,I want to rate this current series a value of five and a best rating of 6,Rate Book.
8723,I want to give the current essay a five,Rate Book.
8724,I give The Alchemyst: The Secrets of the Immortal Nicholas Flamel 2 out of 6 stars .,Rate Book.
8725,The Only Snow in Havana deserves a best rating of 6 and 5 points,Rate Book.
8726,rate this book four out of 6 points,Rate Book.
8727,give one out of 6 star to A Girl Is a Half-formed Thing chronicle,Rate Book.
8728,Give Northern Lights Audio 5 / 6 points,Rate Book.
8729,I give the last textbook one out of 6 points .,Rate Book.
8730,"I'd give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6",Rate Book.
8731,for this series The Magical Revival out of 6 give it a 5,Rate Book.
8732,I want to give this book zero,Rate Book.
8733,Give the current saga a three,Rate Book.
8734,Give zero / 6 stars to the current album,Rate Book.
8735,rate this novel a 3,Rate Book.
8736,I'd rate the current essay 1 stars,Rate Book.
8737,give two out of 6 stars saga called The Big Question,Rate Book.
8738,rate the current saga zero of 6 stars,Rate Book.
8739,The current book i'm reading is only worthy of a 3 .,Rate Book.
8740,rate Alfred Kropp: The Thirteenth Skull 3 out of 6,Rate Book.
8741,give one out of 6 points to current series,Rate Book.
8742,give 2 out of 6 to Smoke in the Forest,Rate Book.
8743,Rate The Compleat Housewife saga zero of 6,Rate Book.
8744,I think The Turbulent Term of Tyke Tiler is a rating of 3 .,Rate Book.
8745,Give the chronicle Fathers and Crows a 5 out of 6 .,Rate Book.
8746,I want to give Elephants Can Remember 4 out of 6 points,Rate Book.
8747,Rate The Travels of Lao Can five out of 6,Rate Book.
8748,Rate The Bishop a 1,Rate Book.
8749,Give The Lost World 2 points,Rate Book.
8750,Rate this book 5 stars out of 6,Rate Book.
8751,I am giving Dead Souls a five rating,Rate Book.
8752,rate the previous essay 1 of 6 stars,Rate Book.
8753,Rate The Man Who Sold the Moon a 5 .,Rate Book.
8754,I give a rating of 4 out of 6 for the book My Sister and I,Rate Book.
8755,Rate the current textbook a 5 .,Rate Book.
8756,I want to give this album 3 points,Rate Book.
8757,"I give Emile, or On Education five points .",Rate Book.
8758,I am giving this current essay zero out of 6 stars,Rate Book.
8759,Rate 12: The Elements of Great Managing a 0,Rate Book.
8760,Give the current textbook five stars .,Rate Book.
8761,rate the book Giants of the Frost two out of 6 points,Rate Book.
8762,rate the current textbook a 5,Rate Book.
8763,mark the current textbook a 1 from the total of 6,Rate Book.
8764,Rate Merlin Effect a 0,Rate Book.
8765,rate this essay three of 6 stars,Rate Book.
8766,rate this book 4 out of 6,Rate Book.
8767,Rate this novel one out of 6 stars,Rate Book.
8768,give 1 out of 6 points for Collected Works,Rate Book.
8769,Rate The Cherryh Odyssey three of 6 stars,Rate Book.
8770,I would give The Minority Report a rating of 0 points,Rate Book.
8771,"Out of a possible 6 stars , I give The Princes and The Treasure a five .",Rate Book.
8772,I rate this novel 2 of 6 points,Rate Book.
8773,This current essay deserves only a three rating,Rate Book.
8774,I want to give Select Conversations with an Uncle 5 stars,Rate Book.
8775,give 1 stars to book Mr Ponsonby,Rate Book.
8776,Rate this album 2 out of 6,Rate Book.
8777,Programming the Universe is average and deserves three stars out of 6 .,Rate Book.
8778,rate this textbook a one,Rate Book.
8779,I give The Lacuna a rating of 5 stars under the chronicle rated at 6,Rate Book.
8780,I am giving this current novel 1 out of 6 stars,Rate Book.
8781,rate the current book five of 6,Rate Book.
8782,give three out of 6 points to this textbook,Rate Book.
8783,I rate Wideacre five of a possiable 6,Rate Book.
8784,rate in stars as a 6 for Lord of the Shadows which gets a four,Rate Book.
8785,Rate this novel 5 out of 6 stars,Rate Book.
8786,I'd rate Glaring Through Oblivion a zero of 6,Rate Book.
8787,I want to give The Coming of the Terraphiles a rating of 1 .,Rate Book.
8788,I give The Prestige a rating of 5,Rate Book.
8789,I would rate this chronicle 4 stars,Rate Book.
8790,I am giving the book Dorothy and the Wizard in Oz a zero out of 6 rating,Rate Book.
8791,I want to give the current textbook 0 stars,Rate Book.
8792,rate the last textbook three stars,Rate Book.
8793,"rate Dick Sand, A Captain at Fifteen a two out of 6",Rate Book.
8794,rate this book titled The Improvisatore five stars,Rate Book.
8795,Give the current chronicle a three .,Rate Book.
8796,Rate the current novel 5 of 6 points,Rate Book.
8797,Give this novel a two star rating.,Rate Book.
8798,rate Tragedy Day a 4,Rate Book.
8799,rate this book one for this stars judging,Rate Book.
