text,intent
show me all flights from san diego to dulles on boeing 767,Flight.
what are the flights from boston to philadelphia,Flight.
all round trip flights between new york and miami coach fare,Flight.
i 'd like a flight from kansas city to los angeles that arrives in los angeles in the late afternoon,Flight.
i 'd like a cheap flight from dallas to baltimore on january first,Flight.
round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars,Airfare.
from phoenix to las vegas on saturday,Flight.
my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there,Flight.
show me the flights on delta from atlanta in the morning,Flight.
i would like to fly from denver to pittsburgh,Flight.
how can i get from indianapolis to montreal in the evening,Flight.
list all arrivals from any airport to baltimore on thursday morning arriving before 9 am,Flight.
show me the flights from miami to san diego with one stop in denver,Flight.
tell me the last flight from atlanta to philadelphia,Flight.
are there any flights between pittsburgh and baltimore using a j31 aircraft,Flight.
may i please see airlines and flight numbers from new york to toronto on the same date june seventeenth also arriving in toronto before noon thank you,Airline+flight No.
what are the flights from boston to orlando,Flight.
i need a flight from baltimore to seattle that stops in minneapolis,Flight.
what ground transportation is available in boston,Ground Service.
what is the latest return flight from atlanta to boston,Flight.
could you tell me about flights from philadelphia to dallas that arrives in the early afternoon,Flight.
i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines,Flight.
i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm,Flight.
is there a round trip flight from atlanta to dallas via denver,Flight.
show me the flights before 8 am on august second from boston to denver on delta,Flight.
what flights are there from baltimore to newark,Flight.
show me all round trip flights between houston and las vegas,Flight.
what flights from pittsburgh to newark after 1020 pm,Flight.
how much does it cost to fly from atlanta to san francisco,Airfare.
what are the flights from san francisco to denver,Flight.
show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way,Flight.
what is the most expensive flight from boston to dallas round trip,Flight.
i need a nonstop flight from atlanta to baltimore arriving between 5 pm and 730 pm,Flight.
what is the earliest flight in the morning leaving boston for baltimore,Flight.
show me fares less than 400 dollars for flights from dallas to baltimore,Airfare.
okay on the following wednesday i 'd like to go from memphis to cincinnati as early as possible,Flight.
show me flights going from boston to denver arriving on wednesday morning,Flight.
how many cities are served by lufthansa with first class flights,Quantity.
show me the flights from all airports to love field,Flight.
are there any flights from new york to los angeles which stop over in milwaukee,Flight.
show united flights between pittsburgh and baltimore,Flight.
find travel arrangements for a one way flight from boston to pittsburgh,Flight.
what are flights from boston to st. petersburg,Flight.
list flights from phoenix to detroit on wednesday,Flight.
where does delta fly to that american doesn 't,Flight.
show me fares for flights from minneapolis to seattle on july first 1993,Airfare.
show me all fares from new york to miami leaving on a tuesday,Airfare.
can i have a list of all the thursday flights from baltimore to atlanta that leave after 1 pm,Flight.
can you show me fares for december sixteenth from oakland to dallas one way only,Airfare.
show me fares from miami to new york,Airfare.
show me one way flights from tampa to st. louis departing before 10 am first class,Flight.
what flights are there from los angeles to pittsburgh,Flight.
how many first class flights does delta airlines have,Quantity.
can you tell me the flights that go from boston to atlanta sometime after 5 pm,Flight.
show me the cheapest one way fares from san diego to miami,Airfare.
i will need a car at new york,Ground Service.
which northwest flights stop in denver before noon,Flight.
show me flights from san francisco to pittsburgh on a sunday,Flight.
what flights are provided by delta airlines,Flight.
what flights leave from nashville to milwaukee,Flight.
what is united airlines service between boston and san francisco,Flight.
can you tell me what airline flies between denver and san francisco,Airline.
show me round trip first class tickets from new york to miami,Airfare.
show me the flight from detroit to westchester county with the highest one way fare,Flight.
what flights are available wednesday afternoon from atlanta to san francisco,Flight.
i want to fly from denver to san francisco,Flight.
i need a flight from pittsburgh to boston on wednesday the fourteenth,Flight.
what is your last flight leaving san francisco and arriving in denver,Flight.
show me the fares for a first class ticket from baltimore to dallas,Airfare.
what are the afternoon flights between washington and boston,Flight.
okay on tuesday june first i 'd like to go from phoenix to detroit in the late afternoon,Flight.
what flights are available friday afternoon from atlanta to dallas,Flight.
show me the prices of first class tickets on us air round trip from cleveland to miami,Airfare.
