,Unnamed: 0,text,intent
16965,16965,Is my dentist appointment in my reminder ?,Get Reminder.
16966,16966,Remind me to do my homework at 8 tonight.,Create Reminder.
16967,16967,Remind me to make a grocery list tonight.,Create Reminder.
16968,16968,Cancel my appointment reminder from Tuesday.,Delete Reminder.
16969,16969,Please cancel my reminder to buy shoes next week,Delete Reminder.
16970,16970,Create a reminder for Dad's Birthday on June 10 at 9 am,Create Reminder.
16971,16971,Remind me to get milk tonight,Create Reminder.
16972,16972,Can you set a reminder for the 11th for the wedding,Create Reminder.
16973,16973,Reminder to thaw dinner at 2,Create Reminder.
16974,16974,Give me a reminder for house closing at 10am tomorrow.,Create Reminder.
16975,16975,is there anything in my reminders,Get Reminder.
16976,16976,Cancel my reminder to work out.,Delete Reminder.
16977,16977,cancel all reminders for the day,Delete Reminder.
16978,16978,set reminder to go and walk the dog this morning,Create Reminder.
16979,16979,set reminder in 15 minutes for oven,Create Reminder.
16980,16980,Cancel the meeting reminder for Thursday at 1 PM,Delete Reminder.
16981,16981,I want to be reminded to file those bug reports,Create Reminder.
16982,16982,Remind me to buy flowers for Carol,Create Reminder.
16983,16983,Remind me to get gas.,Create Reminder.
16984,16984,Remind me to pickup Emerie's prescription.,Create Reminder.
16985,16985,REMIND ME ABOUT THE KID'S DOCTOR'S APPOINTMENT WEDNESDAY AT 10AM,Create Reminder.
16986,16986,show all my reminders for today,Get Reminder.
16987,16987,Remind me to start dinner at 4pm,Create Reminder.
16988,16988,add a reminder to get the kids at 5 pm,Create Reminder.
16989,16989,Remind me about my Dr. Apt next thursday at 2pm,Create Reminder.
16990,16990,schedule reminder for Rickys appointment,Create Reminder.
16991,16991,Add a reminder for the dance recital on friday at 2pm,Create Reminder.
16992,16992,Need to be reminded to pay the dog walker tomorrow,Create Reminder.
16993,16993,Remind me to visit my sister Tuesday morning.,Create Reminder.
16994,16994,Remind me of my interview on Monday morning,Create Reminder.
16995,16995,Remind me to sign permission slip,Create Reminder.
16996,16996,what reminders do I have today,Get Reminder.
16997,16997,remind me to take my medicine tomorrow at 2 pm,Create Reminder.
16998,16998,remind me to make lunches tomorrow,Create Reminder.
16999,16999,set a reminder to eat lunch,Create Reminder.
17000,17000,add reminder to take meat out the freezer.,Create Reminder.
17001,17001,remind me to turn off the sprinkler in 30 minutes,Create Reminder.
17002,17002,Remind me to turn my paper in Friday at 2,Create Reminder.
17003,17003,remind me about doctors appointment on monday,Create Reminder.
17004,17004,add a reminder for 2pm today,Create Reminder.
17005,17005,Set bed time reminders.,Create Reminder.
17006,17006,set a reminder for the second tuesday morning every month 7am please,Create Reminder.
17007,17007,Create reminder for dinner with friends for 7pm on Saturday,Create Reminder.
17008,17008,Set reminder every weekday at 3 pm to pickup kids,Create Reminder.
17009,17009,Remind me at noon to take a lunch break,Create Reminder.
17010,17010,set reminder for sunday,Create Reminder.
17011,17011,Remind me about Matts party tomorrow at 8pm,Create Reminder.
17012,17012,remind me,Create Reminder.
17013,17013,Create a reminder to finish my project Wednesday.,Create Reminder.
17014,17014,Set a reminder to grab the library books before I leave the house today.,Create Reminder.
17015,17015,set new reminder to schedule doctor appointment,Create Reminder.
17016,17016,Remind me to pick up cat food tomorrow at 2pm,Create Reminder.
17017,17017,Can you remind me that I am getting my wisdom teeth out on the 31st,Create Reminder.
17018,17018,Remind me to buy a present for Mom next week,Create Reminder.
17019,17019,remind me about my doctors appointment monday,Create Reminder.
17020,17020,Set the reminder for 10 am,Create Reminder.
17021,17021,Set a reminder for my doctor's appointment on Tuesday at 9am,Create Reminder.
17022,17022,Remind me to buy bread today,Create Reminder.
17023,17023,erase all of my reminders for today,Delete Reminder.
17024,17024,Change reminder for doctor's appointment from Wednesday to Friday,Update Reminder Date Time.
17025,17025,show me friday's reminder please,Get Reminder.
17026,17026,Set reminder to get diapers,Create Reminder.
17027,17027,Remind me to take out the chicken in 20 minutes,Create Reminder.
17028,17028,Remind me to brush my teeth,Create Reminder.
17029,17029,Remind me to pay tution,Create Reminder.
17030,17030,Remind me to take my birth control at 11am,Create Reminder.
17031,17031,cancel the reminder of my mom's birthday,Delete Reminder.
17032,17032,create a reminder at 12:01 am on January first that says happy new year,Create Reminder.
17033,17033,remind me to take clothes out of washer,Create Reminder.
17034,17034,Show me my morning reminders.,Get Reminder.
17035,17035,Remind me to clean my car today,Create Reminder.
17036,17036,do i have any reminders today?,Get Reminder.
17037,17037,Set reminder for 2 A.M. tomorrow,Create Reminder.
17038,17038,remind me to get oil change,Create Reminder.
17039,17039,Remind me to buy coffee tonight,Create Reminder.
17040,17040,Set a reminder for Jake's vet appointment on Thursday.,Create Reminder.
17041,17041,Show me the reminder for the house tour.,Get Reminder.
17042,17042,Remind me to check social media,Create Reminder.
17043,17043,remind me to get the pizza,Create Reminder.
17044,17044,Remind me to walk the dog in a half hour.,Create Reminder.
17045,17045,Remind me to turn off the sprinkler,Create Reminder.
17046,17046,REMIND ME TRASH SCHEDULE,Create Reminder.
17047,17047,set reminder for rubens party on saturday at 3,Create Reminder.
17048,17048,Set reminder for 6pm,Create Reminder.
17049,17049,Delete reminder about Jay's dinner,Delete Reminder.
17050,17050,Remind me to go to yoga tomorrow.  Don't take no for an answer.,Create Reminder.
17051,17051,what reminders do i have today,Get Reminder.
17052,17052,remind me the homework at 7pm,Create Reminder.
17053,17053,Show my reminder to get my tires changed next month,Get Reminder.
17054,17054,"I have to visit the doctor on tuesday, remind me",Create Reminder.
17055,17055,Show me my next reminder,Get Reminder.
17056,17056,Remind me to buy ice tomorrow morning,Create Reminder.
17057,17057,Remind me to set an alarm tomorrow,Create Reminder.
17058,17058,Delete all reminders for November.,Delete Reminder.
17059,17059,Do I have a reminder to have my oil changed today?,Get Reminder.
17060,17060,Remind me to pay the water bill.,Create Reminder.
17061,17061,Cancel the reminder to workout.,Delete Reminder.
17062,17062,Remind me to fill up with gas tomorrow morning at 8am,Create Reminder.
17063,17063,Show reminders for today only,Get Reminder.
17064,17064,Delete tonight's reminder.,Delete Reminder.
17065,17065,Delete reminders set for Friday.,Delete Reminder.
17066,17066,Remind me to go grocery shopping tomorrow at 2 pm.,Create Reminder.
17067,17067,Remind me I have to buy new shoes for work this week.,Create Reminder.
17068,17068,Remind me to buy milk tomorrow.,Create Reminder.
17069,17069,Set a reminder to take my medication at 9 am,Create Reminder.
17070,17070,i don't need my reminders for tomorrow,Delete Reminder.
17071,17071,what reminders do I have,Get Reminder.
17072,17072,remind me to shop at 6 in the evening,Create Reminder.
17073,17073,Set the reminder for a week from now.,Create Reminder.
17074,17074,Cancel reminders for August 18th,Delete Reminder.
17075,17075,set reminder for waking up,Create Reminder.
17076,17076,Cancel my reminder for the car show,Delete Reminder.
17077,17077,Remind me to buy a cake tonight,Create Reminder.
17078,17078,Cancel my reminder for the doctor's,Delete Reminder.
17079,17079,Remind me to buy basil,Create Reminder.
17080,17080,Delete the reminder to go to Dr.'s,Delete Reminder.
17081,17081,Remind me to buy Alex a birthday gift,Create Reminder.
17082,17082,Set doctor's appointment reminder every Wednesday,Create Reminder.
17083,17083,Remind me to pick up ketchup,Create Reminder.
17084,17084,Remind me to pay my bills tomorrow morning.,Create Reminder.
17085,17085,Remind me to pick up my order tonight.,Create Reminder.
17086,17086,erase all reminders,Delete Reminder.
17087,17087,What time is my meeting reminder set for,Get Reminder Date Time.
17088,17088,Set a reminder for Tod party,Create Reminder.
17089,17089,Remind me to go grocery shopping on Saturday morning.,Create Reminder.
17090,17090,show me my reminders for tomorrow,Get Reminder.
17091,17091,schedule shopping reminder,Create Reminder.
17092,17092,Please remind me to pick up chili spices after work,Create Reminder.
17093,17093,Remind me to put out the trash Tuesday night.,Create Reminder.
17094,17094,remind me to set doctor appointment,Create Reminder.
17095,17095,Remind me to pay the water bill tomorrow.,Create Reminder.
17096,17096,Remind me of Wednesday's project deadline,Create Reminder.
17097,17097,Remind me to finish my work in one hour,Create Reminder.
17098,17098,Cancel my reminders about my dentist appointment,Delete Reminder.
17099,17099,go grocery shopping at 9pm remind me,Create Reminder.
17100,17100,Set a reminder for 2:00 today.,Create Reminder.
17101,17101,I don't want to forget to text my girlfriend about dinner,Create Reminder.
17102,17102,remind me the appoinment with the bank,Create Reminder.
17103,17103,new reminder; get candy,Create Reminder.
17104,17104,Remind me to check my emails tonight,Create Reminder.
17105,17105,Erase my reminders for tomorrow.,Delete Reminder.
17106,17106,Show me my reminders for the next 2 weeks,Get Reminder.
17107,17107,remind me that my essay is due tomorrow night,Create Reminder.
17108,17108,remind me to check the game schedules for this weekend,Create Reminder.
17109,17109,remind me to see my doctor tuesday at 2:30 pm,Create Reminder.
17110,17110,Weekly reminder to take out trash,Create Reminder.
17111,17111,Reset my reminder for the doctor on Tuesday the 8th,Create Reminder.
17112,17112,remind me chris has piano at 5:00 tomorrow,Create Reminder.
17113,17113,Delete all of my reminders.,Delete Reminder.
17114,17114,Remind me to get milk at 4 pm,Create Reminder.
17115,17115,Remind to take the trash down tonight,Create Reminder.
17116,17116,Cancel the reminder to pick up Sally.,Delete Reminder.
17117,17117,Show me next two reminders.,Get Reminder.
17118,17118,Display reminders for me.,Get Reminder.
17119,17119,remind me to buy laundry stuff tonight,Create Reminder.
17120,17120,remind me to shop for running shoes,Create Reminder.
17121,17121,Remind me about meeting at 4pm today,Create Reminder.
17122,17122,Set a reminder for 1pm tomorrow.,Create Reminder.
17123,17123,Remind me to get toilet paper tonight,Create Reminder.
17124,17124,Remind me to pick up flowers for my parent's anniversary,Create Reminder.
17125,17125,Start my weekend reminder for 5am,Create Reminder.
17126,17126,Show me all my reminders for this weekend,Get Reminder.
17127,17127,list all reminders,Get Reminder.
17128,17128,Remind me of Harveys birthday october 10.,Create Reminder.
17129,17129,Remind me to leave early tomorrow,Create Reminder.
17130,17130,set a reminder to watch a tv show at 5 pm today,Create Reminder.
17131,17131,Set a prayer reminder for every 3 hours of the day.,Create Reminder.
17132,17132,Remind me to pick up juice after work,Create Reminder.
17133,17133,Remind me to feed my dog at 5,Create Reminder.
17134,17134,what are my reminders,Get Reminder.
17135,17135,remind me to pay bills tomorrow,Create Reminder.
17136,17136,Remind me to make cupcakes for tomorrow's meeting,Create Reminder.
17137,17137,show me all reminders for monday,Get Reminder.
17138,17138,remind to do shopping today,Create Reminder.
17139,17139,remind me i have a dentist appointment on the 23rd at 11:30am,Create Reminder.
17140,17140,Show my reminder for this meeting,Get Reminder.
17141,17141,Remind me to buy milk tomorrow,Create Reminder.
17142,17142,remind me of the meeting today,Create Reminder.
17143,17143,Remind my to take out the trash in 15 minutes,Create Reminder.
17144,17144,Remind me to pick up a new fan.,Create Reminder.
17145,17145,Remind me to take my medication every day,Create Reminder.
17146,17146,What reminders do I have,Get Reminder.
17147,17147,make a reminder for august 14th,Create Reminder.
17148,17148,Remind me to take my meds at 7pm today.,Create Reminder.
17149,17149,cancel reminder of dentist appointment,Delete Reminder.
