,utterance,intent,label
9449,Book an australian restaurant in Jacksboro three weeks from now for my step father and I .,Book Restaurant.,27
9450,"Book reservations at a restaurant in New Zealand with tammi, beverly and alba",Book Restaurant.,27
9451,I need a table in Iron Gates in one minute at the Weathervane Restaurant,Book Restaurant.,27
9452,"Book a restaurant with a pool with alta, deborah and bertha in IA .",Book Restaurant.,27
9453,need a table at a highly rated south tyrolean joint,Book Restaurant.,27
9454,"Need a table for rita, antoinette and I",Book Restaurant.,27
9455,I need a table for 4 in Pelland,Book Restaurant.,27
9456,Reserve a table for two for jun. 13th in a neighboring bistro which serves mongolian food in Northway .,Book Restaurant.,27
9457,Book a restaurant in the Maldives in one second .,Book Restaurant.,27
9458,Please make reservations in Yeager for seven am at a highly rated indian brasserie,Book Restaurant.,27
9459,book a restaurant for nine on 16 hours from now,Book Restaurant.,27
9460,"I need a table at Light Horse Tavern in City of the Dalles NH for kathleen, brianna and I",Book Restaurant.,27
9461,I need to reserve a seat for one in SD at a brasserie restaurant .,Book Restaurant.,27
9462,book a spot for 4 at a restaurant in Shambaugh MD,Book Restaurant.,27
9463,"book a restaurant in McMurray on august seventeenth for marjorie vasquez, edith and martina",Book Restaurant.,27
9464,book a spot in MI,Book Restaurant.,27
9465,"on April the twenty-seventh, 2022 , I'd like to make reservations at a spanish diner .",Book Restaurant.,27
9466,I'd like to eat at the best restaurant in Coalton,Book Restaurant.,27
9467,"Make a reservation in a popular sicilian bar place nearby , for me only, tomorrow",Book Restaurant.,27
9468,Please book a restaurant for nine members on august 25 in DC,Book Restaurant.,27
9469,"I'm looking to get reservations for me, jillian and louella at a restaurant that is faraway from TX .",Book Restaurant.,27
9470,Book a reservation for seven people at a highly rated restaurant that serves moroccan food in East Greenville,Book Restaurant.,27
9471,Book a pub that serves fries for 9 people.,Book Restaurant.,27
9472,I need a reservation for four at a restaurant in 1 hour and 1 second,Book Restaurant.,27
9473,food truck in Panama for five,Book Restaurant.,27
9474,I'd like to eat in Montana on 10/22/2030,Book Restaurant.,27
9475,Book a restaurant in Donnelly,Book Restaurant.,27
9476,book a spot for six friends,Book Restaurant.,27
9477,book a table for seven people at six at the restaurant,Book Restaurant.,27
9478,I need to book a top-rated steakhouse this Autumn for 1 around Azerbaijan,Book Restaurant.,27
9479,book a table at Anstruther Fish Bar in FM,Book Restaurant.,27
9480,"book in West Palm Beach for glenda, lois and tamra at a nearby restaurant serving puglia",Book Restaurant.,27
9481,book a brasserie for 3,Book Restaurant.,27
9482,Book me seats for 6 at a restaurant in WV in one second,Book Restaurant.,27
9483,I'd like a table for Midday at The Unseen Bean,Book Restaurant.,27
9484,I'd like to eat at a popular diner,Book Restaurant.,27
9485,Get me a table for one at a popular brasserie,Book Restaurant.,27
9486,Can you book me a table for 9 in DE ?,Book Restaurant.,27
9487,I'm looking to book a table at a gastropub that serves vegetarian for me and my team,Book Restaurant.,27
9488,Book me a reservation nearby my neighborhood,Book Restaurant.,27
9489,"Find me a bar in Eagle Pass , Vermont that serves noodle dishes, that will take reservations for 2/21/2021 .",Book Restaurant.,27
9490,I need a restaurant that can seat 3 in Cochran that has wifi .,Book Restaurant.,27
9491,I'd like a table for 7 at ten pm at a cafeteria in AL that serves malaysian food,Book Restaurant.,27
9492,I need a table at a czech pub at seven,Book Restaurant.,27
9493,Book a restaurant for one in AL .,Book Restaurant.,27
9494,Can I get some russian cuisine at a restaurant with shari and I ?,Book Restaurant.,27
9495,I would like to book at Clinton Street Baking Company & Restaurant in Brookneal .,Book Restaurant.,27
9496,Can you get seating for a group of 6 at twenty o'clock at a restaurant and spa faraway from Palmyra,Book Restaurant.,27
9497,book a brasserie for connie scott and madeline in Northern Mariana Islands in eleven hours,Book Restaurant.,27
9498,book a irish serving brasserie in AZ,Book Restaurant.,27
9499,"book a table for one at Monty’s Hotel, Secunderabad",Book Restaurant.,27
9500,I want to book a restaurant in the same area where I live in MA for ebony and yolanda .,Book Restaurant.,27
9501,I need a table for six near the Russia bistro that has wifi,Book Restaurant.,27
9502,"book a gastropub that serves pansette in Skaneateles , Pennsylvania",Book Restaurant.,27
9503,I want a table for 9 at the taverna pub,Book Restaurant.,27
9504,book a brasserie,Book Restaurant.,27
9505,book a spot at Colony,Book Restaurant.,27
9506,Reserve a table at a restaurant with wifi in France,Book Restaurant.,27
9507,book a highly rated place for my momy and I for mughlai food at a restaurant,Book Restaurant.,27
9508,I want to book an indonesian food truck .,Book Restaurant.,27
9509,I need to book a table for 4,Book Restaurant.,27
9510,"restaurant in Elberta for alma, deana and olga at 18:49:20 that serves tsipouro",Book Restaurant.,27
9511,Book me a table at a Tartinery Restaurant not far from my home in Elk Rapids .,Book Restaurant.,27
9512,I need a restaurant now for a party of ten,Book Restaurant.,27
9513,Find a reservation within walking distance of pauline's place for a party of 10 at fourteen o'clock at a restaurant that serves aioli,Book Restaurant.,27
9514,Book a restaurant in WI at 13:22:34 for 9 people.,Book Restaurant.,27
9515,I need a reservation that has spanish rice at a cafeteria with ten people today,Book Restaurant.,27
9516,"book a restaurant for me, angela and mercedes in Cimarron City , Colorado",Book Restaurant.,27
9517,i need to book a restaurant for five in Liberia at The Maisonette,Book Restaurant.,27
9518,Find and book me a taverna restaurant in Gilluly that serves lobster newberg,Book Restaurant.,27
9519,Book a table for two at a restaurant faraway from office in California .,Book Restaurant.,27
9520,Lets eat now somewhere in Roach,Book Restaurant.,27
9521,I need a table for 4 in Florida,Book Restaurant.,27
9522,I want a table for me and my kids in Turkey at a neighboring restaurant,Book Restaurant.,27
9523,"book a spot for ten , tomorrow at a popular vegan restaurant that is close to Alabama",Book Restaurant.,27
9524,book me a reservation at Rustic inn,Book Restaurant.,27
9525,Book a table for 2 at a restaurant in Follett,Book Restaurant.,27
9526,Book a table for 6 in New Hampshire for next week .,Book Restaurant.,27
9527,I want a table for 8 in Plain on Aug. 5,Book Restaurant.,27
9528,"Please book reservations at a restaurant that serves empanada , party for three with betty and dolly .",Book Restaurant.,27
9529,book a table in UT at Kearney for 6,Book Restaurant.,27
9530,"Book me a reservation at a burger joint close-by Choate on july 16th, 2022",Book Restaurant.,27
9531,"Please book seating for one person at an indoor restaurant that serves breakfast in Nicholasville , Tennessee",Book Restaurant.,27
9532,book a spot at a coffeehouse in New York with wifi at 8 pm,Book Restaurant.,27
9533,book a diner for 1 in Green Isle,Book Restaurant.,27
9534,Book a spot at a taverna for my cousin and I in Burundi,Book Restaurant.,27
9535,Book a reservation for City Tavern in Long Bridge,Book Restaurant.,27
9536,Book spot for eight at bar that serves potée,Book Restaurant.,27
9537,Book a restaurant for one person at three pm,Book Restaurant.,27
9538,book a table for my step father and I,Book Restaurant.,27
9539,I'd like a table for two at a brasserie in São Tomé and Príncipe,Book Restaurant.,27
9540,Need book a restaurant for this Autumn in Illinois,Book Restaurant.,27
9541,"Book a table for 1 , 1 second from now in Adelaide",Book Restaurant.,27
9542,"I need a table for 1 at a highly rated restaurant next autumn in Emmons , RI",Book Restaurant.,27
9543,Book a restaurant in Gate City for 5 people.,Book Restaurant.,27
9544,Book a restaurant in Darnell .,Book Restaurant.,27
9545,"Book Childs Restaurants in Bruno for 1 person on October 6th, 2019 .",Book Restaurant.,27
9546,"therese, clara and I want to go to the Tennessee Ridge",Book Restaurant.,27
9547,Lets go to the Rainforest Cafe that is in the same area as 135th St,Book Restaurant.,27
9548,I want to eat choucroute at a brasserie for 8,Book Restaurant.,27
9549,Can you get me seating for a party of 5,Book Restaurant.,27
9550,book me a reservation at an oyster bar that serves crab cake for two people,Book Restaurant.,27
9551,Book a table for 8 at a restaurant that serves far breton .,Book Restaurant.,27
9552,Restaurant in Brokaw for a cuisine russian far restaurant,Book Restaurant.,27
9553,Grab a table at a restaurant in Minnesota that serves ice cream cake,Book Restaurant.,27
9554,book a restaurant in Puerto Rico,Book Restaurant.,27
9555,book a restaurant in Lake Fenton for four,Book Restaurant.,27
9556,Book a bar for 6 that has stuffed ham and isn't too faraway from Canarsie - Rockaway Parkway on bennington battle day .,Book Restaurant.,27
9557,Book a restaurant for 5 people.,Book Restaurant.,27
9558,Book a top-rated food court in GU .,Book Restaurant.,27
9559,BOok a table for me and georgina at a pub in a spa,Book Restaurant.,27
9560,book a spot for 3 in MT,Book Restaurant.,27
9561,book a spot for two at a churrascaria that sells cupcake in Lumpkin Indiana now,Book Restaurant.,27
9562,"book a spot for wilma, gay and I At The Gowanus Yacht Club in Montenegro",Book Restaurant.,27
9563,"I'm craving mac and cheese . Book a table at a Portland Mills , KS restaurant . I need it for one second from now",Book Restaurant.,27
9564,book for seven at Cozy Dog Drive In,Book Restaurant.,27
9565,in 1 second I need a restaurant in San Marino for 9,Book Restaurant.,27
9566,Book me a reservation for 6 at a highly rated pub,Book Restaurant.,27
9567,Get me reservations for an indoor Honduras restaurant .,Book Restaurant.,27
9568,book me a taverna restaurant,Book Restaurant.,27
9569,I'd like to eat at a top-rated restaurant in Turks and Caicos Islands,Book Restaurant.,27
9570,Book the CityZen for six people.,Book Restaurant.,27
9571,"I want to find a highly rated delicatessen in Childersburg , DE for one next February",Book Restaurant.,27
9572,"I need a table at somewhere within walking distance of NV on november the 24th, 2027",Book Restaurant.,27
9573,I'd like a table for eight at a close-by place in Carpenterville,Book Restaurant.,27
9574,Find a table for madge and tami at a faraway joint on Sterling St that serves chicken divan,Book Restaurant.,27
9575,Book a restaurant this year in Pagosa Junction for a romanian stle cusine for a party of two,Book Restaurant.,27
9576,"I want to book a restaurant in Wallsburg , Missouri for michele, diann and pam",Book Restaurant.,27
9577,I want to dine in Luray,Book Restaurant.,27
9578,book a spot for 8 in a cafeteria with german chocolate cake in Ecru New Mexico,Book Restaurant.,27
9579,Please reserve a table for five to get chicken fingers at a cafeteria in Mexico .,Book Restaurant.,27
9580,I need a table at The Ledbury at 18 o'clock,Book Restaurant.,27
9581,I need a table right now for four in ME,Book Restaurant.,27
9582,Find a reservation at Fish Express,Book Restaurant.,27
9583,I need a restaurant in Iowa for 0 o'clock,Book Restaurant.,27
9584,Book The Mustard Seed in Turks and Caicos Islands for 9 people.,Book Restaurant.,27
9585,Book a table for 9 people for four pm in Johnson .,Book Restaurant.,27
9586,Tell me the weather forecast for Murone Kōgen Prefectural Natural Park at elevenses,Get Weather.,28
9587,Is it freezing on Jun. the 21st in Apshawa South Africa,Get Weather.,28
9588,will it be getting warmer in Rainbow Falls Provincial Park,Get Weather.,28
9589,what is the Gearhart forecast,Get Weather.,28
9590,What is the forecast for DE on 9/11/2035,Get Weather.,28
9591,What is the Wauseon forecast,Get Weather.,28
9592,Tell me the weather forecast for Douglas State Forest,Get Weather.,28
9593,Is it freezing close to DC ?,Get Weather.,28
9594,Will it snowstorm in Long Lake National Wildlife Refuge,Get Weather.,28
9595,What will the weather be in Bernie ID ?,Get Weather.,28
9596,What will the weather be here ?,Get Weather.,28
9597,Will it be nice in Reager MP,Get Weather.,28
9598,what is the weather here,Get Weather.,28
9599,Is it cold in PW ?,Get Weather.,28
9600,is there any fog warning in Dauset Trails Nature Center now,Get Weather.,28
9601,How hot will it be in Wisconsin on august fourth ?,Get Weather.,28
9602,"Will there be a blizzard here on dec. 26, 2027 ?",Get Weather.,28
9603,Will the weather in Falcon Heights call for rain ?,Get Weather.,28
