,utterance,intent,label
3795,airports in new york,Airport.,5
3796,could you tell me about flights from philadelphia to dallas the flights should leave philadelphia in the morning,Flight.,0
3797,what airlines fly from toronto to san diego with a stopover in denver,Airline.,6
3798,on november twenty third what flights are available between boston and denver on american airlines,Flight.,0
3799,show me all flights from pittsburgh to dallas,Flight.,0
3800,what flights from houston to milwaukee on friday on american airlines,Flight.,0
3801,i want an early morning flight between philadelphia and pittsburgh on tuesday morning,Flight.,0
3802,what is the cheapest round trip fare from atlanta to pittsburgh,Airfare.,2
3803,what is the first flight from boston to san francisco on saturday,Flight.,0
3804,show business class fares on us air from boston to toronto,Airfare.,2
3805,show me round trip fares from new york to miami,Airfare.,2
3806,what is the first class fare from boston to dallas,Airfare.,2
3807,show me all flights from san francisco to washington dc,Flight.,0
3808,i would like to fly united airlines from washington dc to denver colorado,Flight.,0
3809,are there any flights from atlanta to baltimore,Flight.,0
3810,i 'd like a flight tomorrow from columbus to houston with a stopover in nashville,Flight.,0
3811,i 'd like to book the cheapest flight from atlanta to denver on august first,Flight.,0
3812,show me all flights out of boston on june twentieth that have business class,Flight.,0
3813,show me prices of flights from baltimore to dallas,Airfare.,2
3814,what ground transportation is available in charlotte,Ground Service.,4
3815,a breakfast flight from denver to san francisco please,Flight.,0
3816,how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon,Quantity.,10
3817,i would like a flight from atlanta to denver,Flight.,0
3818,are there any continental flights between dallas and boston,Flight.,0
3819,while i 'm in pittsburgh what ground transportation is available,Ground Service.,4
3820,next sunday flights from miami to cleveland after 1200 hours,Flight.,0
3821,show me the flights from baltimore to dallas,Flight.,0
3822,what does fare code qx mean,Abbreviation.,8
3823,show me flights from miami to new york leaving on a sunday first class,Flight.,0
3824,i would like to book a flight for august twenty seventh with us air from baltimore to oakland what flights do you have available,Flight.,0
3825,in atlanta i would like information on ground transportation,Ground Service.,4
3826,okay all right do you have a flight on united airlines from atlanta to washington,Flight.,0
3827,please list the afternoon flights from charlotte to minneapolis,Flight.,0
3828,coach class flights on twa from columbus to st. paul,Flight.,0
3829,i want to fly from dallas to san francisco,Flight.,0
3830,what is the latest flight leaving boston to denver,Flight.,0
3831,do you have a flight from boston to san francisco with a stopover in fort worth dallas,Flight.,0
3832,list all flights from baltimore to atlanta after noon thursday nonstop,Flight.,0
3833,show me all prices of first class from baltimore to dallas,Airfare.,2
3834,list all day time flights from pittsburgh to boston,Flight.,0
3835,show me all the lufthansa flights between philadelphia and denver,Flight.,0
3836,show me round trip fares from baltimore to philadelphia,Airfare.,2
3837,i would like to fly from philadelphia to dallas,Flight.,0
3838,please list for me the flights on united airlines between boston and denver,Flight.,0
3839,what are the flights from milwaukee to orlando on wednesday night,Flight.,0
3840,explain restriction ap80,Abbreviation.,8
3841,what flights are between dfw and oakland,Flight.,0
3842,i want a flight from houston to memphis on tuesday morning,Flight.,0
3843,what is the earliest flight arriving in charlotte from st. louis on friday,Flight.,0
3844,give me us air flights for next wednesday from cleveland to miami,Flight.,0
3845,show me your flights from atlanta to denver on june fourth,Flight.,0
3846,i need information on ground transportation between airport and downtown in the city of boston,Ground Service.,4
3847,show me all the prices of flights from baltimore to dallas,Airfare.,2
3848,round trip fares from denver to philadelphia less than 1000 dollars,Airfare.,2
3849,show me flights from baltimore to boston,Flight.,0
3850,could you please give me information concerning american airlines a flight from washington dc to philadelphia the earliest one in the morning as possible,Flight.,0
3851,show me all flights from baltimore or denver or pittsburgh that fly to philadelphia,Flight.,0
3852,does continental airlines fly from denver to san francisco,Flight.,0
3853,which flights on united airlines and northwest go through denver,Flight.,0
3854,are there any thrift economy flights to san francisco from boston,Flight.,0
3855,i 'd also like to see a list of the flights from pittsburgh to atlanta,Flight.,0
3856,please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon,Aircraft.,3
3857,show me flights from dallas to baltimore,Flight.,0
3858,give me all flights from new york city to las vegas that arrive on a sunday,Flight.,0
3859,ground transportation dallas,Ground Service.,4
3860,what are the evening flights flying out of dallas and going to san francisco on american airlines,Flight.,0
3861,what flights are there between nashville and st. louis which are nonstop and arrive after noon and before 8 pm,Flight.,0
3862,what economy flights are available from dallas to baltimore on july twenty fifth 1991,Flight.,0
3863,list all daily flights between boston and oakland using american airlines,Flight.,0
3864,what are the coach fares from la to charlotte monday morning,Airfare.,2
3865,flights from baltimore to philadelphia please,Flight.,0
3866,what types of aircraft can i get a first class ticket from philadelphia to dallas,Aircraft.,3
3867,give me the flights from memphis tennessee to charlotte north carolina,Flight.,0
3868,what is the price of a first class ticket from atlanta to san francisco,Airfare.,2
3869,show me all flights from boston to denver which arrive in denver wednesday before noon,Flight.,0
3870,does continental fly from denver to san francisco,Flight.,0
3871,list flights from denver to philadelphia,Flight.,0
3872,please give me the flight times i would like to fly from boston to baltimore in the morning before 8,Flight Time.,1
3873,show me flights from pittsburgh to philadelphia,Flight.,0
3874,show me the flights leaving saturday or sunday from milwaukee to phoenix,Flight.,0
3875,cheapest round trip airfare from tacoma to orlando,Airfare.,2
3876,i need a flight on air canada from toronto to san diego with a layover in dc,Flight.,0
3877,list daily flights from denver to baltimore,Flight.,0
3878,i want to fly from detroit to st. petersburg on northwest airlines and leave around 9 am tell me what aircraft are used by this flight and tell me the flight number,Aircraft+flight+flight No.,21
3879,which cities does united airlines service,City.,11
3880,what flights are there from dallas to pittsburgh on monday morning,Flight.,0
3881,are there any flights from denver to atlanta with stops in pittsburgh,Flight.,0
3882,what does iah mean,Abbreviation.,8
3883,i would like to fly from pittsburgh to atlanta on us air at the latest time possible in the evening,Flight.,0
3884,show me all flights from toronto,Flight.,0
3885,i 'd like information on continental airlines flights from washington to philadelphia,Flight.,0
3886,list daily flights from oakland to boston using delta airlines,Flight.,0
3887,show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon,Flight.,0
3888,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,Flight.,0
3889,i want wednesday flights from atlanta to washington dc,Flight.,0
3890,what cities does continental service,City.,11
3891,list all american airlines flights from phoenix to milwaukee on wednesday,Flight.,0
3892,what ground transportation is available in san francisco,Ground Service.,4
3893,does us air fly from washington dc to denver,Flight.,0
3894,list the flights from denver to san francisco after 2 pm on a monday,Flight.,0
3895,show me all the flights on delta airlines and twa that go to atlanta in the morning,Flight.,0
3896,i want to go from baltimore to san francisco with a stopover in denver,Flight.,0
3897,please give me the flights available from boston to pittsburgh on wednesday of next week,Flight.,0
3898,show me the flights from san francisco to dallas,Flight.,0
3899,what ground transportation is available in baltimore,Ground Service.,4
3900,round trip houston to las vegas nonstop,Flight.,0
3901,show flights from denver into san francisco,Flight.,0
